Year Month Day Hour temperature total_precipitation pressure wind_u wind_v longwave_radiation convective_fraction potential_energy
2000 1 3 2 -16.35 0.00 73616.87 3.69 1.05 181.53 0.00 22.70
2000 1 3 3 -17.13 0.55 73588.06 3.65 1.31 187.23 0.00 26.90
2000 1 3 4 -16.79 0.00 73640.58 3.59 1.32 187.23 0.00 29.03
2000 1 3 5 -16.46 0.00 73693.10 3.53 1.34 187.23 0.00 31.16
2000 1 3 6 -16.13 0.00 73745.63 3.47 1.36 191.65 0.00 33.28
2000 1 3 7 -16.58 0.00 73773.06 3.41 1.06 191.66 0.00 37.43
2000 1 3 8 -17.04 0.00 73800.50 3.35 0.77 191.66 0.00 41.58
2000 1 3 9 -17.50 0.00 73827.95 3.30 0.47 180.92 0.00 45.73
2000 1 3 10 -17.45 0.00 73909.03 3.27 0.43 180.92 0.00 36.03
2000 1 3 11 -17.41 0.00 73990.12 3.25 0.39 180.92 0.00 26.34
2000 1 3 12 -17.36 0.00 74071.18 3.23 0.34 190.77 0.00 16.64
2000 1 3 13 -17.79 0.00 74153.76 3.23 0.20 190.77 0.00 13.72
2000 1 3 14 -18.22 0.00 74236.31 3.23 0.05 190.78 0.00 10.81
2000 1 3 15 -18.66 0.00 74318.88 3.24 -0.10 163.74 0.00 7.89
2000 1 3 16 -17.09 0.00 74344.04 3.89 0.55 163.73 0.00 6.30
2000 1 3 17 -15.53 0.00 74369.16 4.55 1.19 163.73 0.00 4.70
2000 1 3 18 -13.96 0.09 74394.33 5.20 1.84 191.73 0.00 3.10
2000 1 3 19 -13.42 0.00 74449.59 5.84 1.67 191.73 0.00 2.49
2000 1 3 20 -12.88 0.00 74504.89 6.48 1.50 191.72 0.00 1.87
2000 1 3 21 -12.34 0.00 74560.15 7.11 1.33 192.35 0.00 1.26
2000 1 3 22 -13.27 0.00 74513.51 6.36 1.21 192.36 0.00 0.84
2000 1 3 23 -14.20 0.00 74466.88 5.61 1.10 192.36 0.00 0.42
2000 1 4 0 -15.13 0.09 74420.25 4.86 0.99 164.82 0.00 0.00
2000 1 4 1 -15.71 0.00 74516.75 5.22 1.70 164.82 0.00 0.00
2000 1 4 2 -16.28 0.05 74613.25 5.59 2.41 164.82 0.00 0.00
2000 1 4 3 -16.85 0.00 74709.76 5.95 3.11 166.20 0.00 0.00
2000 1 4 4 -16.65 0.33 74643.30 5.82 3.27 166.20 0.00 0.00
2000 1 4 5 -16.45 1.09 74576.79 5.70 3.44 166.20 0.00 0.00
2000 1 4 6 -16.25 0.00 74510.34 5.57 3.60 220.65 0.00 0.00
2000 1 4 7 -15.49 0.00 74511.29 5.50 4.04 220.65 0.00 0.00
2000 1 4 8 -14.73 0.00 74512.29 5.43 4.48 220.65 0.00 0.00
2000 1 4 9 -13.96 0.16 74513.28 5.37 4.91 234.46 0.00 0.00
2000 1 4 10 -13.32 0.00 74477.49 5.42 4.91 234.45 0.00 0.00
2000 1 4 11 -12.67 0.00 74441.71 5.47 4.91 234.45 0.00 0.00
2000 1 4 12 -12.03 0.00 74405.94 5.52 4.90 252.95 0.00 0.00
2000 1 4 13 -11.38 0.04 74311.52 5.51 5.17 252.95 0.00 0.00
2000 1 4 14 -10.74 0.04 74217.12 5.50 5.44 252.94 0.00 0.00
2000 1 4 15 -10.09 0.00 74122.72 5.49 5.71 252.89 0.00 0.00
2000 1 4 16 -9.16 0.01 74124.47 5.94 6.12 252.89 0.00 0.00
2000 1 4 17 -8.22 0.02 74126.22 6.39 6.53 252.89 0.00 0.00
2000 1 4 18 -7.29 0.05 74128.02 6.85 6.93 259.53 0.00 0.00
2000 1 4 19 -6.44 1.68 74035.52 7.21 6.86 259.53 0.00 0.00
2000 1 4 20 -5.58 0.20 73943.04 7.57 6.78 259.52 0.00 0.00
2000 1 4 21 -4.73 0.12 73850.62 7.93 6.70 257.14 0.00 0.00
2000 1 4 22 -5.50 0.06 73806.66 7.71 5.67 257.15 0.00 1.30
2000 1 4 23 -6.26 0.13 73762.70 7.49 4.64 257.15 0.00 2.60
2000 1 5 0 -7.02 0.48 73718.73 7.27 3.60 244.50 0.00 3.90
2000 1 5 1 -7.24 0.38 73723.99 7.03 2.95 244.50 0.00 17.41
2000 1 5 2 -7.45 0.22 73729.26 6.79 2.30 244.50 0.00 30.91
2000 1 5 3 -7.66 0.73 73734.48 6.55 1.65 237.40 0.01 44.42
2000 1 5 4 -7.90 0.17 73787.71 6.97 0.51 237.40 0.01 53.07
2000 1 5 5 -8.13 0.89 73840.95 7.39 -0.63 237.40 0.03 61.72
2000 1 5 6 -8.37 0.31 73894.19 7.81 -1.77 223.09 0.02 70.37
2000 1 5 7 -9.08 0.03 73872.06 7.18 -1.77 223.09 0.03 55.68
2000 1 5 8 -9.79 0.00 73850.02 6.55 -1.77 223.09 0.00 40.99
2000 1 5 9 -10.50 0.00 73827.91 5.93 -1.77 225.85 0.00 26.30
2000 1 5 10 -10.67 0.00 73861.23 6.13 -1.29 225.85 0.01 18.10
2000 1 5 11 -10.84 0.00 73894.57 6.33 -0.81 225.86 0.01 9.89
2000 1 5 12 -11.01 0.00 73927.89 6.54 -0.33 231.03 0.00 1.69
2000 1 5 13 -11.37 0.61 73905.90 6.65 -0.52 231.03 0.00 5.61
2000 1 5 14 -11.73 0.00 73883.91 6.76 -0.72 231.03 0.00 9.53
2000 1 5 15 -12.10 0.00 73861.99 6.86 -0.91 233.95 0.00 13.45
2000 1 5 16 -11.29 0.04 73957.47 7.24 -0.86 233.95 0.00 15.22
2000 1 5 17 -10.48 0.03 74052.91 7.62 -0.80 233.95 0.00 16.99
2000 1 5 18 -9.67 0.02 74148.41 8.00 -0.75 226.31 0.00 18.76
2000 1 5 19 -9.41 0.80 74197.40 8.22 -0.71 226.31 0.15 26.25
2000 1 5 20 -9.15 0.06 74246.43 8.44 -0.68 226.31 0.01 33.73
2000 1 5 21 -8.89 0.00 74295.48 8.66 -0.64 239.68 0.00 41.21
2000 1 5 22 -9.51 0.02 74252.91 8.10 -0.66 239.68 0.00 34.33
2000 1 5 23 -10.12 0.01 74210.32 7.53 -0.67 239.68 0.00 27.44
2000 1 6 0 -10.74 0.01 74167.80 6.97 -0.68 239.95 0.00 20.55
2000 1 6 1 -11.21 0.00 74191.12 6.85 -0.81 239.95 0.00 16.14
2000 1 6 2 -11.68 0.00 74214.44 6.73 -0.94 239.96 0.00 11.73
2000 1 6 3 -12.15 0.00 74237.75 6.61 -1.08 214.47 0.00 7.32
2000 1 6 4 -12.63 0.00 74274.56 6.45 -1.13 214.47 0.00 4.88
2000 1 6 5 -13.11 0.00 74311.37 6.29 -1.19 214.47 0.00 2.44
2000 1 6 6 -13.59 0.00 74348.18 6.12 -1.25 162.89 0.00 0.00
2000 1 6 7 -14.50 0.00 74416.52 5.94 -0.85 162.89 0.00 0.00
2000 1 6 8 -15.41 0.00 74484.88 5.76 -0.46 162.89 0.00 0.00
2000 1 6 9 -16.33 0.00 74553.22 5.57 -0.06 144.32 0.00 0.00
2000 1 6 10 -16.60 0.00 74587.65 5.47 0.41 144.32 0.00 0.00
2000 1 6 11 -16.87 0.00 74622.13 5.36 0.88 144.32 0.00 0.00
2000 1 6 12 -17.14 0.00 74656.58 5.26 1.36 144.04 0.00 0.00
2000 1 6 13 -17.47 0.00 74663.08 4.97 1.74 144.04 0.00 0.00
2000 1 6 14 -17.80 0.00 74669.53 4.67 2.12 144.04 0.00 0.00
2000 1 6 15 -18.12 0.00 74676.04 4.38 2.50 156.60 0.00 0.00
2000 1 6 16 -16.01 0.00 74705.97 4.31 2.97 156.60 0.00 0.00
2000 1 6 17 -13.89 0.00 74735.95 4.25 3.44 156.59 0.00 0.00
2000 1 6 18 -11.77 0.00 74765.97 4.18 3.91 174.44 0.00 0.00
2000 1 6 19 -10.97 0.05 74797.84 4.60 3.78 174.43 0.00 0.00
2000 1 6 20 -10.16 0.00 74829.67 5.01 3.66 174.43 0.00 0.00
2000 1 6 21 -9.36 0.00 74861.52 5.42 3.54 172.44 0.00 0.00
2000 1 6 22 -10.66 0.00 74778.53 5.03 3.36 172.44 0.00 0.00
2000 1 6 23 -11.97 0.02 74695.48 4.63 3.17 172.45 0.00 0.00
2000 1 7 0 -13.27 0.09 74612.45 4.24 2.99 159.71 0.00 0.00
2000 1 7 1 -13.65 0.01 74658.71 4.14 3.34 159.71 0.00 0.00
2000 1 7 2 -14.03 0.03 74704.97 4.04 3.68 159.71 0.00 0.00
2000 1 7 3 -14.40 0.02 74751.20 3.94 4.03 155.50 0.00 0.00
2000 1 7 4 -14.50 0.05 74688.59 3.89 4.33 155.51 0.00 0.00
2000 1 7 5 -14.59 0.02 74625.91 3.83 4.63 155.51 0.00 0.00
2000 1 7 6 -14.68 0.01 74563.24 3.78 4.93 159.40 0.00 0.00
2000 1 7 7 -14.44 0.02 74556.40 4.03 4.98 159.40 0.00 0.00
2000 1 7 8 -14.20 0.00 74549.55 4.28 5.03 159.40 0.00 0.00
2000 1 7 9 -13.97 0.01 74542.70 4.52 5.07 181.49 0.00 0.00
2000 1 7 10 -13.71 0.04 74503.48 4.71 4.82 181.49 0.00 0.00
2000 1 7 11 -13.46 0.00 74464.22 4.89 4.56 181.49 0.00 0.00
2000 1 7 12 -13.20 0.02 74425.01 5.08 4.31 184.06 0.00 0.00
2000 1 7 13 -13.35 0.00 74460.88 4.89 3.83 184.06 0.00 0.00
2000 1 7 14 -13.50 0.03 74496.81 4.70 3.36 184.06 0.00 0.00
2000 1 7 15 -13.64 0.01 74532.68 4.52 2.88 194.07 0.00 0.00
2000 1 7 16 -12.31 0.03 74516.20 4.43 2.74 194.06 0.00 0.00
2000 1 7 17 -10.97 0.08 74499.67 4.35 2.59 194.06 0.00 0.00
2000 1 7 18 -9.64 0.04 74483.16 4.27 2.45 183.01 0.00 0.00
2000 1 7 19 -8.76 0.02 74454.29 4.62 2.08 183.01 0.00 0.00
2000 1 7 20 -7.89 0.01 74425.49 4.96 1.71 183.00 0.00 0.00
2000 1 7 21 -7.02 0.04 74396.67 5.31 1.35 170.65 0.00 0.00
2000 1 7 22 -8.69 0.02 74391.59 4.94 1.20 170.66 0.00 0.00
2000 1 7 23 -10.35 0.02 74386.56 4.58 1.05 170.66 0.00 0.00
2000 1 8 0 -12.01 0.08 74381.56 4.21 0.90 161.03 0.00 0.00
2000 1 8 1 -12.46 0.01 74422.03 4.35 1.38 161.03 0.00 0.00
2000 1 8 2 -12.91 0.00 74462.53 4.49 1.86 161.04 0.00 0.00
2000 1 8 3 -13.35 0.00 74503.02 4.62 2.34 164.55 0.00 0.00
2000 1 8 4 -13.50 0.00 74448.13 4.70 2.58 164.55 0.00 0.00
2000 1 8 5 -13.64 0.01 74393.33 4.78 2.81 164.55 0.00 0.00
2000 1 8 6 -13.78 0.00 74338.48 4.86 3.04 180.68 0.00 0.00
2000 1 8 7 -13.51 0.03 74322.93 4.65 3.27 180.68 0.00 0.00
2000 1 8 8 -13.25 0.00 74307.40 4.45 3.49 180.68 0.00 0.00
2000 1 8 9 -12.98 0.00 74291.83 4.24 3.72 201.03 0.00 0.00
2000 1 8 10 -12.83 0.00 74220.51 4.51 3.99 201.03 0.00 0.00
2000 1 8 11 -12.68 0.00 74149.15 4.78 4.26 201.03 0.00 0.00
2000 1 8 12 -12.53 0.03 74077.78 5.05 4.53 190.84 0.00 0.00
2000 1 8 13 -12.32 0.02 74001.90 5.01 4.97 190.84 0.00 0.17
2000 1 8 14 -12.12 0.01 73926.05 4.98 5.40 190.84 0.00 0.35
2000 1 8 15 -11.92 0.07 73850.20 4.94 5.83 234.65 0.00 0.52
2000 1 8 16 -10.99 0.04 73802.45 5.60 6.04 234.65 0.00 0.35
2000 1 8 17 -10.07 0.02 73754.68 6.25 6.26 234.64 0.00 0.17
2000 1 8 18 -9.14 0.03 73706.99 6.91 6.47 237.56 0.00 0.00
2000 1 8 19 -8.48 0.41 73605.16 7.41 5.97 237.55 0.00 0.73
2000 1 8 20 -7.82 0.04 73503.32 7.91 5.46 237.55 0.00 1.47
2000 1 8 21 -7.16 1.12 73401.52 8.41 4.96 234.51 0.00 2.20
2000 1 8 22 -7.70 0.07 73351.94 8.07 4.15 234.51 0.00 3.43
2000 1 8 23 -8.25 0.00 73302.40 7.73 3.34 234.51 0.00 4.66
2000 1 9 0 -8.80 0.25 73252.84 7.40 2.54 230.46 0.00 5.89
2000 1 9 1 -8.98 0.02 73275.46 7.08 1.89 230.46 0.00 8.03
2000 1 9 2 -9.16 0.02 73298.10 6.76 1.24 230.46 0.00 10.16
2000 1 9 3 -9.34 0.11 73320.73 6.45 0.60 226.53 0.00 12.29
2000 1 9 4 -9.39 0.00 73400.92 6.77 0.47 226.53 0.00 14.11
2000 1 9 5 -9.45 0.00 73481.13 7.10 0.35 226.53 0.00 15.94
2000 1 9 6 -9.50 0.00 73561.30 7.42 0.23 233.52 0.00 17.77
2000 1 9 7 -9.78 0.00 73480.11 6.96 0.45 233.52 0.00 14.59
2000 1 9 8 -10.06 0.00 73398.99 6.49 0.68 233.52 0.00 11.41
2000 1 9 9 -10.34 0.00 73317.80 6.03 0.91 232.25 0.00 8.24
2000 1 9 10 -10.45 1.08 73407.24 6.40 1.26 232.25 0.00 5.49
2000 1 9 11 -10.57 0.00 73496.63 6.77 1.60 232.25 0.00 2.75
2000 1 9 12 -10.68 0.28 73586.06 7.14 1.95 197.16 0.00 0.01
2000 1 9 13 -11.81 0.00 73549.97 6.60 1.78 197.16 0.00 0.00
2000 1 9 14 -12.94 0.17 73513.85 6.07 1.60 197.17 0.00 0.00
2000 1 9 15 -14.08 0.13 73477.81 5.53 1.43 188.53 0.00 0.00
2000 1 9 16 -12.72 0.14 73491.60 5.86 2.63 188.52 0.00 0.00
2000 1 9 17 -11.36 0.04 73505.38 6.18 3.84 188.52 0.00 0.00
2000 1 9 18 -10.00 0.21 73519.24 6.51 5.05 229.74 0.00 0.00
2000 1 9 19 -9.64 0.26 73326.92 6.96 5.57 229.74 0.00 0.00
2000 1 9 20 -9.28 0.10 73134.63 7.41 6.09 229.74 0.00 0.00
2000 1 9 21 -8.92 0.21 72942.30 7.86 6.60 232.28 0.00 0.00
2000 1 9 22 -9.21 0.09 72905.24 8.77 6.23 232.28 0.00 2.65
2000 1 9 23 -9.50 0.08 72868.22 9.68 5.85 232.28 0.00 5.30
2000 1 10 0 -9.80 0.27 72831.13 10.58 5.47 217.31 0.00 7.95
2000 1 10 1 -9.53 0.22 72926.33 11.22 5.54 217.31 0.04 17.61
2000 1 10 2 -9.27 0.31 73021.51 11.86 5.62 217.31 0.06 27.27
2000 1 10 3 -9.01 0.32 73116.70 12.49 5.69 229.54 0.07 36.93
2000 1 10 4 -9.20 0.26 73018.70 12.88 4.73 229.54 0.28 56.37
2000 1 10 5 -9.39 0.46 72920.67 13.26 3.77 229.54 0.18 75.81
2000 1 10 6 -9.59 0.23 72822.67 13.65 2.82 238.29 0.28 95.25
2000 1 10 7 -10.11 0.08 72878.72 13.30 1.70 238.29 0.03 90.42
2000 1 10 8 -10.63 0.39 72934.83 12.94 0.58 238.30 0.13 85.60
2000 1 10 9 -11.15 0.32 72990.90 12.59 -0.55 208.24 0.13 80.77
2000 1 10 10 -11.69 0.03 73001.58 11.75 -0.66 208.24 0.03 75.39
2000 1 10 11 -12.22 0.13 73012.21 10.91 -0.77 208.24 0.16 70.01
2000 1 10 12 -12.75 0.21 73022.86 10.08 -0.88 211.39 0.15 64.64
2000 1 10 13 -13.03 0.07 73051.90 9.98 -1.25 211.39 0.00 58.84
2000 1 10 14 -13.32 0.00 73080.88 9.88 -1.63 211.39 0.00 53.04
2000 1 10 15 -13.60 1.11 73109.91 9.78 -2.00 227.68 0.00 47.23
2000 1 10 16 -12.83 0.82 73176.83 9.39 -1.12 227.68 0.00 42.34
2000 1 10 17 -12.05 0.60 73243.75 9.00 -0.24 227.68 0.00 37.45
2000 1 10 18 -11.28 0.02 73310.67 8.61 0.63 216.22 0.00 32.56
2000 1 10 19 -10.90 0.02 73205.13 8.96 1.30 216.22 0.00 22.18
2000 1 10 20 -10.51 0.01 73099.58 9.32 1.96 216.22 0.00 11.81
2000 1 10 21 -10.12 0.00 72994.04 9.67 2.63 220.54 0.00 1.44
2000 1 10 22 -10.41 0.06 73064.50 8.42 3.04 220.54 0.00 0.96
2000 1 10 23 -10.71 0.02 73135.06 7.17 3.44 220.54 0.00 0.48
2000 1 11 0 -11.00 0.05 73205.52 5.92 3.85 225.85 0.00 0.00
2000 1 11 1 -10.69 0.24 73198.86 5.80 4.10 225.85 0.00 0.62
2000 1 11 2 -10.38 0.23 73192.21 5.69 4.36 225.85 0.00 1.24
2000 1 11 3 -10.07 0.53 73185.49 5.57 4.61 242.07 0.00 1.85
2000 1 11 4 -9.08 0.64 73078.75 6.44 5.13 242.07 0.00 3.83
2000 1 11 5 -8.08 0.73 72971.95 7.32 5.66 242.06 0.00 5.81
2000 1 11 6 -7.09 0.95 72865.16 8.19 6.18 251.00 0.00 7.79
2000 1 11 7 -6.70 0.51 72816.03 8.42 6.11 251.00 0.00 14.72
2000 1 11 8 -6.31 0.58 72766.96 8.64 6.05 251.00 0.00 21.65
2000 1 11 9 -5.92 0.65 72717.83 8.87 5.98 257.22 0.00 28.58
2000 1 11 10 -5.75 0.49 72756.39 8.97 6.13 257.21 0.00 50.24
2000 1 11 11 -5.57 0.71 72794.94 9.07 6.28 257.21 0.00 71.90
2000 1 11 12 -5.40 0.38 72833.49 9.17 6.43 258.83 0.00 93.55
2000 1 11 13 -4.98 0.55 72803.88 9.67 6.60 258.83 0.09 81.22
2000 1 11 14 -4.55 1.99 72774.26 10.18 6.78 258.82 0.10 68.88
2000 1 11 15 -4.13 0.20 72744.65 10.68 6.96 251.98 0.07 56.54
2000 1 11 16 -3.96 0.52 72791.03 10.25 7.10 251.98 0.17 48.82
2000 1 11 17 -3.79 0.38 72837.46 9.82 7.24 251.98 0.17 41.10
2000 1 11 18 -3.62 0.61 72883.86 9.39 7.37 252.44 0.14 33.39
2000 1 11 19 -3.45 0.41 72853.37 9.43 7.21 252.44 0.18 43.31
2000 1 11 20 -3.28 0.58 72822.93 9.46 7.04 252.44 0.24 53.23
2000 1 11 21 -3.11 1.14 72792.42 9.50 6.87 245.09 0.24 63.16
2000 1 11 22 -3.49 1.50 72838.75 8.64 6.84 245.10 0.25 48.18
2000 1 11 23 -3.88 1.44 72885.11 7.77 6.81 245.10 0.25 33.21
2000 1 12 0 -4.26 1.46 72931.43 6.91 6.78 234.50 0.25 18.24
2000 1 12 1 -4.58 3.63 72954.03 8.18 6.92 234.50 0.12 42.53
2000 1 12 2 -4.90 0.83 72976.61 9.45 7.07 234.50 0.11 66.82
2000 1 12 3 -5.21 0.97 72999.20 10.72 7.21 221.51 0.13 91.11
2000 1 12 4 -5.80 0.67 73002.48 10.94 5.99 221.51 0.68 91.28
2000 1 12 5 -6.39 1.26 73005.72 11.17 4.76 221.51 0.65 91.45
2000 1 12 6 -6.98 1.35 73008.96 11.40 3.54 222.95 0.76 91.61
2000 1 12 7 -7.57 2.42 73088.39 10.90 2.87 222.95 0.26 79.44
2000 1 12 8 -8.15 0.99 73167.77 10.39 2.20 222.96 0.33 67.26
2000 1 12 9 -8.73 1.80 73247.18 9.89 1.53 213.41 0.25 55.09
2000 1 12 10 -9.29 0.21 73305.37 9.42 1.73 213.41 0.11 50.66
2000 1 12 11 -9.84 0.36 73363.61 8.96 1.93 213.41 0.11 46.23
2000 1 12 12 -10.40 0.04 73421.76 8.49 2.13 194.23 0.04 41.80
2000 1 12 13 -10.94 6.19 73449.66 9.38 2.18 194.23 0.02 31.43
2000 1 12 14 -11.49 0.27 73477.52 10.27 2.23 194.24 0.01 21.07
2000 1 12 15 -12.03 0.18 73505.42 11.15 2.27 206.72 0.01 10.71
2000 1 12 16 -11.66 0.44 73608.78 10.79 2.27 206.71 0.09 17.61
2000 1 12 17 -11.29 0.43 73712.09 10.43 2.27 206.71 0.11 24.50
2000 1 12 18 -10.91 0.13 73815.46 10.08 2.27 197.77 0.00 31.40
2000 1 12 19 -10.66 0.21 73822.65 9.88 2.62 197.76 0.00 32.11
2000 1 12 20 -10.41 0.44 73829.90 9.68 2.98 197.76 0.01 32.81
2000 1 12 21 -10.16 0.06 73837.11 9.48 3.33 203.01 0.01 33.52
2000 1 12 22 -10.99 0.00 73935.08 9.16 3.34 203.02 0.00 22.52
2000 1 12 23 -11.82 0.62 74033.04 8.83 3.35 203.02 0.00 11.51
2000 1 13 0 -12.65 0.36 74131.07 8.50 3.37 163.22 0.00 0.51
2000 1 13 1 -13.90 0.94 74159.59 7.38 2.91 163.22 0.00 0.34
2000 1 13 2 -15.15 0.00 74188.12 6.27 2.45 163.23 0.00 0.17
2000 1 13 3 -16.40 5.16 74216.69 5.15 1.99 163.14 0.00 0.00
2000 1 13 4 -16.41 0.33 74290.51 4.53 2.32 163.14 0.00 0.00
2000 1 13 5 -16.42 0.21 74364.29 3.91 2.66 163.14 0.00 0.00
2000 1 13 6 -16.44 0.62 74438.12 3.29 2.99 191.12 0.00 0.00
2000 1 13 7 -15.82 0.76 74505.65 2.69 3.03 191.11 0.00 0.00
2000 1 13 8 -15.21 0.13 74573.22 2.08 3.08 191.11 0.00 0.00
2000 1 13 9 -14.59 0.63 74640.76 1.47 3.12 182.97 0.00 0.00
2000 1 13 10 -14.87 0.24 74633.74 1.10 3.24 182.97 0.00 0.00
2000 1 13 11 -15.14 0.00 74626.68 0.72 3.36 182.97 0.00 0.00
2000 1 13 12 -15.42 0.54 74619.69 0.34 3.49 180.53 0.00 0.00
2000 1 13 13 -14.99 0.04 74635.22 0.54 3.74 180.53 0.00 0.00
2000 1 13 14 -14.56 0.01 74650.71 0.75 3.99 180.53 0.00 0.00
2000 1 13 15 -14.14 0.04 74666.24 0.95 4.24 201.54 0.00 0.00
2000 1 13 16 -12.12 0.01 74676.90 1.02 4.83 201.53 0.00 0.00
2000 1 13 17 -10.09 0.07 74687.54 1.08 5.43 201.52 0.00 0.00
2000 1 13 18 -8.07 0.09 74698.23 1.15 6.03 233.33 0.00 0.00
2000 1 13 19 -6.94 0.02 74619.05 1.88 6.38 233.33 0.00 0.00
2000 1 13 20 -5.81 0.09 74539.85 2.62 6.73 233.32 0.00 0.00
2000 1 13 21 -4.69 0.19 74460.67 3.36 7.07 254.00 0.00 0.00
2000 1 13 22 -5.20 0.95 74474.62 3.39 6.63 254.00 0.00 0.00
2000 1 13 23 -5.71 0.01 74488.52 3.42 6.19 254.00 0.00 0.00
2000 1 14 0 -6.23 0.12 74502.52 3.45 5.74 253.49 0.00 0.00
2000 1 14 1 -5.87 0.03 74573.34 4.03 6.36 253.49 0.00 0.00
2000 1 14 2 -5.51 0.20 74644.18 4.62 6.98 253.49 0.00 0.00
2000 1 14 3 -5.15 0.00 74715.06 5.21 7.60 247.17 0.00 0.00
2000 1 14 4 -5.13 0.28 74682.15 5.11 7.17 247.17 0.00 0.00
2000 1 14 5 -5.10 0.14 74649.21 5.02 6.75 247.17 0.00 0.00
2000 1 14 6 -5.08 0.20 74616.30 4.92 6.33 247.93 0.00 0.00
2000 1 14 7 -4.80 0.54 74646.26 4.97 6.26 247.92 0.00 0.00
2000 1 14 8 -4.53 0.14 74676.17 5.02 6.20 247.92 0.00 0.00
2000 1 14 9 -4.25 0.20 74706.13 5.08 6.14 250.41 0.00 0.00
