Year Month Day Hour temperature total_precipitation pressure wind_u wind_v longwave_radiation convective_fraction potential_energy
2000 12 17 0 -9.2 8.1 74030.8 7.3 2.9 233.1 0.0 24.4
2000 12 18 0 -12.5 2.6 74890.3 6.1 -1.1 198.4 0.0 4.3
2000 12 19 0 -12.3 1.4 74603.2 5.1 4.3 204.7 0.0 0.0
2000 12 20 0 -14.3 3.5 73897.2 5.8 -0.4 184.7 0.0 10.4
2000 12 21 0 -16.5 2.6 74133.9 3.2 2.6 153.0 0.0 0.0
2000 12 22 0 -6.7 7.2 73849.3 5.2 2.4 246.1 0.0 15.6
2000 12 23 0 -7.1 3.5 74258.2 4.4 1.8 247.2 0.0 17.1
2000 12 24 0 -8.0 3.1 74245.8 1.2 2.3 233.4 0.0 3.8
2000 12 25 0 -10.8 1.4 74613.5 0.4 -2.2 183.0 0.0 2.3
2000 12 26 0 -9.7 1.6 75093.0 1.9 -0.2 186.4 0.0 0.0
2000 12 27 0 -5.0 1.3 74929.4 3.3 2.2 217.9 0.0 0.0
2000 12 28 0 -9.1 0.6 74835.5 4.3 -0.5 180.2 0.0 0.0
2000 12 29 0 -11.9 1.2 74876.7 2.7 0.8 165.0 0.0 0.0
2000 12 30 0 -8.0 3.8 74380.5 3.7 0.8 246.1 0.0 2.6
